HOUSEID,PERSONID,FRSTHM,OUTOFTWN,ONTD_P1,ONTD_P2,ONTD_P3,ONTD_P4,ONTD_P5,ONTD_P6,ONTD_P7,ONTD_P8,ONTD_P9,ONTD_P10,ONTD_P11,ONTD_P12,ONTD_P13,ONTD_P14,ONTD_P15,TDCASEID,HH_HISP,HH_RACE,DRIVER,R_SEX,WORKER,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,FLAG100,LIF_CYC,TRIPPURP,AWAYHOME,CDIVMSAR,CENSUS_D,CENSUS_R,DROP_PRK,DRVR_FLG,EDUC,ENDTIME,HH_ONTD,HHMEMDRV,HHRESP,HHSTATE,HHSTFIPS,INTSTATE,MSACAT,MSASIZE,NONHHCNT,NUMONTRP,PAYTOLL,PRMACT,PROXY,PSGR_FLG,R_AGE,RAIL,STRTTIME,TRACC1,TRACC2,TRACC3,TRACC4,TRACC5,TRACCTM,TRAVDAY,TREGR1,TREGR2,TREGR3,TREGR4,TREGR5,TREGRTM,TRPACCMP,TRPHHACC,TRPHHVEH,TRPTRANS,TRVL_MIN,TRVLCMIN,TRWAITTM,URBAN,URBANSIZE,URBRUR,USEINTST,USEPUBTR,VEHID,WHODROVE,WHYFROM,WHYTO,WHYTRP1S,WRKCOUNT,DWELTIME,WHYTRP90,TDTRPNUM,TDWKND,TDAYDATE,TRPMILES,WTTRDFIN,VMT_MILE,PUBTRANS,HOMEOWN,HOMETYPE,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,GASPRICE,VEHTYPE,HH_CBSA,HHC_MSA
20001649,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490103,02,01,01,02,02,2,17,2,3,2,01,10,NHB,-1,33,03,02,-1,01,04,1016,1,01,01,WI,55,-1,03,02,1,2,-1,06,01,02,40,02,1010,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,0,01,01,6,6,-1,01,02,01,02,02,01,01,42,82,80,0,59,10,03,02,200806,5,290512.79579,5,02,01,01,TC,300,20,300,750,300,30,750,395.2,03,XXXXX,XXXX
20001649,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490104,02,01,01,02,02,2,17,2,3,2,01,10,HBSHOP,-1,33,03,02,-1,01,04,1124,1,01,01,WI,55,-1,03,02,1,2,-1,06,01,02,40,02,1115,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,0,01,03,9,9,-1,01,02,01,02,02,01,01,82,01,01,0,36,10,04,02,200806,6,290512.79579,6,02,01,01,TC,300,20,300,750,300,30,750,395.2,03,XXXXX,XXXX
20001649,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490105,02,01,01,02,02,2,17,2,3,2,01,10,HBO,-1,33,03,02,-1,01,04,1205,1,-1,01,WI,55,-1,03,02,0,1,-1,06,01,02,40,02,1200,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,03,5,5,-1,01,02,01,02,02,01,01,01,30,30,0,55,06,05,02,200806,3,290512.79579,3,02,01,01,TC,300,20,300,750,300,30,750,395.2,03,XXXXX,XXXX
20001649,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490106,02,01,01,02,02,2,17,2,3,2,01,10,HBO,-1,33,03,02,-1,01,04,1305,1,-1,01,WI,55,-1,03,02,0,1,-1,06,01,02,40,02,1300,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,03,5,5,-1,01,02,01,02,02,01,01,30,01,01,0,115,06,06,02,200806,3,290512.79579,3,02,01,01,TC,300,20,300,750,300,30,750,395.2,03,XXXXX,XXXX
20001649,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490107,02,01,01,02,02,2,17,2,3,2,01,10,HBSOCREC,-1,33,03,02,-1,-1,04,1510,1,-1,01,WI,55,-1,03,02,-1,1,-1,06,01,-1,40,02,1500,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,-1,0,02,23,10,10,-1,01,02,01,02,02,-1,-1,01,51,50,0,1,10,07,02,200806,0.2222222222,290512.79579,-1,02,01,01,TC,300,20,300,750,300,30,750,395.2,-1,XXXXX,XXXX
20001649,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490108,02,01,01,02,02,2,17,2,3,2,01,10,HBSOCREC,-1,33,03,02,-1,-1,04,1520,1,-1,01,WI,55,-1,03,02,-1,1,-1,06,01,-1,40,02,1511,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,-1,0,02,23,9,9,-1,01,02,01,02,02,-1,-1,51,01,01,0,-9,10,08,02,200806,0.3333333333,290512.79579,-1,02,01,01,TC,300,20,300,750,300,30,750,395.2,-1,XXXXX,XXXX
20001649,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490201,02,01,01,01,02,2,17,2,3,2,01,10,HBSHOP,-1,33,03,02,-1,01,04,0900,1,-1,01,WI,55,-1,03,02,0,1,-1,06,01,02,35,02,0849,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,02,11,11,-1,01,02,01,02,02,03,02,01,40,40,0,30,03,01,02,200806,0.5555555556,313287.33754,0.5555555556,02,01,01,TC,300,20,300,750,300,30,750,395.2,02,XXXXX,XXXX
20001649,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490202,02,01,01,01,02,2,17,2,3,2,01,10,HBSHOP,-1,33,03,02,-1,01,04,0940,1,-1,01,WI,55,-1,03,02,0,1,-1,06,01,02,35,02,0930,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,02,10,10,-1,01,02,01,02,02,03,02,40,01,01,0,50,03,02,02,200806,0.5555555556,313287.33754,0.5555555556,02,01,01,TC,300,20,300,750,300,30,750,395.2,02,XXXXX,XXXX
20001649,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490203,02,01,01,01,02,2,17,2,3,2,01,10,HBSHOP,-1,33,03,02,-1,01,04,1040,1,-1,01,WI,55,-1,03,02,0,1,-1,06,01,02,35,02,1030,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,02,10,10,-1,01,02,01,02,02,03,02,01,41,40,0,110,03,03,02,200806,5,313287.33754,5,02,01,01,TC,300,20,300,750,300,30,750,395.2,02,XXXXX,XXXX
20001649,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490204,02,01,01,01,02,2,17,2,3,2,01,10,HBSHOP,-1,33,03,02,-1,01,04,1240,1,-1,01,WI,55,-1,03,02,0,1,-1,06,01,02,35,02,1230,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,02,10,10,-1,01,02,01,02,02,03,02,41,01,01,0,80,03,04,02,200806,5,313287.33754,5,02,01,01,TC,300,20,300,750,300,30,750,395.2,02,XXXXX,XXXX
20001649,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490205,02,01,01,01,02,2,17,2,3,2,01,10,HBSHOP,-1,33,03,02,-1,01,04,1405,1,-1,01,WI,55,-1,03,02,0,1,-1,06,01,02,35,02,1400,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,02,5,5,-1,01,02,01,02,02,03,02,01,42,40,0,1,04,05,02,200806,2,313287.33754,2,02,01,01,TC,300,20,300,750,300,30,750,395.2,02,XXXXX,XXXX
20001649,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200016490206,02,01,01,01,02,2,17,2,3,2,01,10,HBSHOP,-1,33,03,02,-1,01,04,1410,1,-1,01,WI,55,-1,03,02,0,1,-1,06,01,02,35,02,1406,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,02,4,4,-1,01,02,01,02,02,03,02,42,01,01,0,-9,04,06,02,200806,2,313287.33754,2,02,01,01,TC,300,20,300,750,300,30,750,395.2,02,XXXXX,XXXX
20002413,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024130101,02,01,01,02,02,2,01,3,0,3,01,10,HBSHOP,-1,82,08,04,-1,-1,03,0930,1,-1,01,AZ,04,-1,02,05,-1,1,-1,06,01,-1,74,02,0900,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,-1,0,02,23,30,30,-1,01,04,01,02,02,-1,-1,01,41,40,1,50,03,01,02,200811,1.3333333333,35355.975371,-1,02,01,01,S,3000,40,7000,1500,3000,20,7000,235.7,-1,38060,6200
20002413,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024130102,02,01,01,02,02,2,01,3,0,3,01,10,HBSHOP,-1,82,08,04,-1,-1,03,1050,1,-1,01,AZ,04,-1,02,05,-1,1,-1,06,01,-1,74,02,1020,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,-1,0,02,23,30,30,-1,01,04,01,02,02,-1,-1,41,01,01,1,-9,03,02,02,200811,1.3333333333,35355.975371,-1,02,01,01,S,3000,40,7000,1500,3000,20,7000,235.7,-1,38060,6200
20002413,02,01,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024130201,02,01,01,01,01,2,01,3,0,3,01,10,HBO,-1,82,08,04,-1,-1,01,2000,1,-1,01,AZ,04,-1,02,05,-1,1,-1,01,01,-1,36,02,1830,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,-1,0,02,23,90,90,-1,01,04,01,02,02,-1,-1,01,20,20,1,210,05,01,02,200811,1.6666666667,112716.29061,-1,02,01,01,S,3000,40,7000,1500,3000,20,7000,235.7,-1,38060,6200
20002413,02,01,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024130202,02,01,01,01,01,2,01,3,0,3,01,10,HBO,-1,82,08,04,-1,-9,01,2350,1,02,01,AZ,04,-1,02,05,3,4,-1,01,01,-9,36,02,2330,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,3,0,02,01,20,20,-1,01,04,01,02,02,-1,-1,20,01,01,1,-9,05,02,02,200811,1,112716.29061,-1,02,01,01,S,3000,40,7000,1500,3000,20,7000,235.7,-1,38060,6200
20002440,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024400201,02,01,01,01,02,2,-7,2,2,2,01,10,HBSOCREC,-1,53,05,03,-1,-1,03,0700,1,-1,01,SC,45,-1,03,03,-1,1,-1,06,01,-1,64,02,0630,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,-1,0,02,23,30,30,-1,01,02,01,02,02,-1,-1,01,51,50,0,1,10,01,02,200809,1.6666666667,104804.42672,-1,02,01,01,TC,300,5,300,25,300,5,750,360.9,-1,XXXXX,XXXX
20002440,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024400202,02,01,01,01,02,2,-7,2,2,2,01,10,HBSOCREC,-1,53,05,03,-1,-1,03,0730,1,-1,01,SC,45,-1,03,03,-1,1,-1,06,01,-1,64,02,0701,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,-1,0,02,23,29,29,-1,01,02,01,02,02,-1,-1,51,01,01,0,120,10,02,02,200809,1.6666666667,104804.42672,-1,02,01,01,TC,300,5,300,25,300,5,750,360.9,-1,XXXXX,XXXX
20002440,02,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024400203,02,01,01,01,02,2,-7,2,2,2,01,10,HBSHOP,-1,53,05,03,-1,01,03,1015,2,01,01,SC,45,-1,03,03,0,2,-1,06,01,02,64,02,0930,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,1,1,01,04,45,45,-1,01,02,01,02,02,01,02,01,42,40,0,30,04,03,02,200809,12,104804.42672,12,02,01,01,TC,300,5,300,25,300,5,750,360.9,04,XXXXX,XXXX
20002440,02,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024400204,02,01,01,01,02,2,-7,2,2,2,01,10,HBSHOP,-1,53,05,03,-1,01,03,1130,2,01,01,SC,45,-1,03,03,0,2,-1,06,01,02,64,02,1045,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,1,1,01,04,45,45,-1,01,02,01,02,02,01,02,42,01,01,0,420,04,04,02,200809,12,104804.42672,12,02,01,01,TC,300,5,300,25,300,5,750,360.9,04,XXXXX,XXXX
20002440,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024400205,02,01,01,01,02,2,-7,2,2,2,01,10,HBSOCREC,-1,53,05,03,-1,-1,03,1900,1,-1,01,SC,45,-1,03,03,-1,1,-1,06,01,-1,64,02,1830,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,-1,0,02,23,30,30,-1,01,02,01,02,02,-1,-1,01,51,50,0,1,10,05,01,200809,1.6666666667,104804.42672,-1,02,01,01,TC,300,5,300,25,300,5,750,360.9,-1,XXXXX,XXXX
20002440,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200024400206,02,01,01,01,02,2,-7,2,2,2,01,10,HBSOCREC,-1,53,05,03,-1,-1,03,1930,1,-1,01,SC,45,-1,03,03,-1,1,-1,06,01,-1,64,02,1901,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,-1,0,02,23,29,29,-1,01,02,01,02,02,-1,-1,51,01,01,0,-9,10,06,01,200809,1.6666666667,104804.42672,-1,02,01,01,TC,300,5,300,25,300,5,750,360.9,-1,XXXXX,XXXX
20002570,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700101,02,01,01,02,01,2,16,4,2,2,01,06,HBO,-1,72,07,03,-1,01,04,0558,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,45,02,0530,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,03,28,28,-1,01,04,01,02,02,02,01,01,30,30,2,582,06,01,02,200807,12,65336.360081,12,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700102,02,01,01,02,01,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,01,04,1615,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,45,02,1540,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,03,35,35,-1,01,04,01,02,02,02,01,30,82,80,2,25,10,02,02,200807,13,65336.360081,13,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700103,02,01,01,02,01,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,01,04,1705,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,45,02,1640,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,03,25,25,-1,01,04,01,02,02,02,01,82,53,50,2,10,08,03,02,200807,16,65336.360081,16,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700105,02,01,01,02,01,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,01,04,1725,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,45,02,1715,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,03,10,10,-1,01,04,01,02,02,02,01,53,71,70,2,15,04,05,02,200807,8,65336.360081,8,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,01,01,-1,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700106,02,01,01,02,01,2,16,4,2,2,01,06,HBO,-1,72,07,03,-1,01,04,1800,2,01,01,TX,48,-1,02,05,0,2,-1,01,01,02,45,02,1740,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,03,20,20,-1,01,04,01,02,02,02,01,71,01,01,2,45,06,06,02,200807,7,65336.360081,7,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,01,01,-1,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700107,02,01,01,02,01,2,16,4,2,2,01,06,HBO,-1,72,07,03,-1,01,04,1850,2,01,01,TX,48,-1,02,05,0,2,-1,01,01,02,45,02,1845,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,03,5,5,-1,01,04,01,02,02,02,01,01,73,70,2,5,04,07,02,200807,0.5555555556,65336.360081,0.5555555556,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700108,02,01,01,02,01,2,16,4,2,2,01,06,HBO,-1,72,07,03,-1,01,04,1857,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,45,02,1855,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,03,2,2,-1,01,04,01,02,02,02,01,73,01,01,2,53,04,08,02,200807,0.5555555556,65336.360081,0.5555555556,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,01,01,-1,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700109,02,01,01,02,01,2,16,4,2,2,01,06,HBO,-1,72,07,03,-1,01,04,1955,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,45,02,1950,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,03,5,5,-1,01,04,01,02,02,02,01,01,71,70,2,10,04,09,02,200807,0.5555555556,65336.360081,0.5555555556,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,01,01,-1,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700110,02,01,01,02,01,2,16,4,2,2,01,06,HBO,-1,72,07,03,-1,01,04,2010,2,01,01,TX,48,-1,02,05,0,2,-1,01,01,02,45,02,2005,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,03,5,5,-1,01,04,01,02,02,02,01,71,01,01,2,-9,04,10,02,200807,0.5555555556,65336.360081,0.5555555556,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,03,01,-1,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700301,02,01,-1,02,-1,2,16,4,2,2,01,06,NHB,24,72,07,03,-1,02,-1,1800,2,01,01,TX,48,-1,02,05,0,2,-1,-1,02,01,9,02,1740,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,03,20,20,-1,01,04,01,02,02,02,01,24,-1,20,2,45,98,01,02,200807,7,98835.420443,-1,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,03,01,-1,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700302,02,01,-1,02,-1,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,02,-1,1850,2,01,01,TX,48,-1,02,05,0,2,-1,-1,02,01,9,02,1845,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,03,5,5,-1,01,04,01,02,02,02,01,-9,54,50,2,75,10,02,02,200807,0.5555555556,98835.420443,-1,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,03,01,-1,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700303,02,01,-1,02,-1,2,16,4,2,2,01,06,HBSOCREC,-1,72,07,03,-1,02,-1,2010,2,01,01,TX,48,-1,02,05,0,2,-1,-1,02,01,9,02,2005,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,03,5,5,-1,01,04,01,02,02,02,01,54,01,01,2,-9,04,03,02,200807,0.5555555556,98835.420443,-1,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,03,26420,3362
20002570,03,01,-1,02,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700304,02,01,-1,02,-1,2,16,4,2,2,01,06,HBO,-1,72,07,03,-1,02,-1,0655,2,01,01,TX,48,-1,02,05,0,2,-1,-1,02,01,9,02,0650,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,01,5,5,-1,01,04,01,02,02,01,04,01,24,20,2,645,04,04,02,200807,3,98835.420443,-1,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,01,26420,3362
20002570,04,01,-1,02,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700402,02,01,01,01,01,2,16,4,2,2,01,06,HBO,-1,72,07,03,-1,01,04,0655,2,01,01,TX,48,-1,02,05,0,2,-1,01,01,02,33,02,0650,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,01,5,5,-1,01,04,01,02,02,01,04,01,73,70,2,2,04,02,02,200807,3,164783.95156,3,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,01,26420,3362
20002570,04,01,-1,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700404,02,01,01,01,01,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,01,04,0730,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,33,02,0657,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,33,33,-1,01,04,01,02,02,01,04,73,11,10,2,8,01,04,02,200807,20,164783.95156,20,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,01,26420,3362
20002570,04,01,-1,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700405,02,01,01,01,01,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,01,04,0745,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,33,02,0738,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,7,7,-1,01,04,01,02,02,01,04,11,14,10,2,175,02,05,02,200807,2,164783.95156,2,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,01,26420,3362
20002570,04,01,-1,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700406,02,01,01,01,01,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,01,04,1045,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,33,02,1040,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,01,04,01,02,02,01,04,13,12,10,2,142,02,06,02,200807,2,164783.95156,2,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,01,26420,3362
20002570,04,01,-1,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700407,02,01,01,01,01,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,01,04,1311,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,33,02,1307,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,4,4,-1,01,04,01,02,02,01,04,12,42,40,2,5,04,07,02,200807,1,164783.95156,1,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,01,26420,3362
20002570,04,01,-1,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700408,02,01,01,01,01,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,01,04,1322,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,33,02,1316,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,6,6,-1,01,04,01,02,02,01,04,42,82,80,2,19,04,08,02,200807,2,164783.95156,2,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,01,26420,3362
20002570,04,01,-1,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700409,02,01,01,01,01,2,16,4,2,2,01,06,NHB,-1,72,07,03,-1,01,04,1346,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,33,02,1341,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,01,04,01,02,02,01,04,82,12,10,2,201,04,09,02,200807,1,164783.95156,1,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,01,26420,3362
20002570,04,01,-1,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200025700410,02,01,01,01,01,2,16,4,2,2,01,06,HBW,-1,72,07,03,-1,01,04,1754,1,-1,01,TX,48,-1,02,05,0,1,-1,01,01,02,33,02,1707,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,47,47,-1,01,04,01,02,02,01,04,12,01,01,2,-9,01,10,02,200807,21,164783.95156,21,02,01,01,C,1500,20,7000,1500,1500,20,7000,395.8,01,26420,3362
20002888,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200028880101,02,01,01,02,02,1,04,1,1,1,01,09,HBO,-1,43,04,02,-1,01,01,0830,1,-1,01,IA,19,-1,03,01,0,1,-1,06,01,02,84,02,0815,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,15,15,-1,01,01,01,02,02,01,01,01,22,20,0,120,05,01,02,200903,4,28130.463098,4,02,02,04,TC,300,5,750,750,300,20,1500,185.2,01,XXXXX,XXXX
20002888,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200028880102,02,01,01,02,02,1,04,1,1,1,01,09,HBO,-1,43,04,02,-1,01,01,1100,1,-1,01,IA,19,-1,03,01,0,1,-1,06,01,02,84,02,1030,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,15,30,-1,01,01,01,02,02,01,01,22,01,01,0,-9,05,02,02,200903,4,28130.463098,4,02,02,04,TC,300,5,750,750,300,20,1500,185.2,01,XXXXX,XXXX
20003401,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200034010101,02,02,01,01,02,1,02,1,1,1,01,01,HBSHOP,-1,64,06,03,-1,-1,01,1245,1,-1,01,MS,28,-1,04,06,-1,1,-1,07,01,-1,50,02,1230,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,-1,0,02,23,15,15,-1,02,06,01,02,02,-1,-1,01,41,40,0,5,03,01,02,200810,0.2222222222,4684545.1338,-1,02,02,02,C,3000,60,7000,3000,1500,60,7000,246,-1,XXXXX,-1
